REAL TRASPORTADORA SA,id de la empresa, 195
,,2018-01-22 11:20:41,0,0,F,NULL
WHQ419, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WHQ419, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WHP576, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WHP576, 2
,,2018-01-22 11:20:41,0,0,F,NULL
TUO444, 2
,,2018-01-22 10:05:48,0,0,F,NULL
TUO444, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WHQ023, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WHQ023, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WHR866, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WHR866, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WMM196, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WMM196, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WHR863, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WHR863, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WLU843, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WLU843, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WML955, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WML955, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WMM324, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WMM324, 2
,,2018-01-22 11:20:41,0,0,F,NULL
TAY620, 2
,,2018-01-22 10:05:48,0,0,F,NULL
TAY620, 2
,,2018-01-22 11:20:41,0,0,F,NULL
TGW821, 2
,,2018-01-22 10:05:48,0,0,F,NULL
TGW821, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VEP831, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VEP831, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WDE429, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WDE429, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WML994, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WML994, 2
,,2018-01-22 11:20:41,0,0,F,NULL
SHD148, 2
,,2018-01-22 10:05:48,0,0,F,NULL
SHD148, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WML570, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WML570, 2
,,2018-01-22 11:20:41,0,0,F,NULL
TEQ062, 2
,,2018-01-22 10:05:48,0,0,F,NULL
TEQ062, 2
,,2018-01-22 11:20:41,0,0,F,NULL
SMY052, 2
,,2018-01-22 10:05:48,0,0,F,NULL
SMY052, 2
,,2018-01-22 11:20:41,0,0,F,NULL
SHI800, 2
,,2018-01-22 10:05:48,0,0,F,NULL
SHI800, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VFE705, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VFE705, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WGI854, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WGI854, 2
,,2018-01-22 11:20:41,0,0,F,NULL
TAY949, 2
,,2018-01-22 10:05:48,0,0,F,NULL
TAY949, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WMM239, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WMM239, 2
,,2018-01-22 11:20:41,0,0,F,NULL
SMS604, 2
,,2018-01-22 10:05:48,0,0,F,NULL
SMS604, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WHR861, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WHR861, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VER096, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VER096, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VEA558, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VEA558, 2
,,2018-01-22 11:20:41,0,0,F,NULL
SIO898, 2
,,2018-01-22 10:05:48,0,0,F,NULL
SIO898, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VDL928, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VDL928, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VFD063, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VFD063, 2
,,2018-01-22 11:20:41,0,0,F,NULL
SXM790, 2
,,2018-01-22 10:05:48,0,0,F,NULL
SXM790, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WMO098, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WMO098, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VDJ753, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VDJ753, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WLU967, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WLU967, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VDT109, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VDT109, 2
,,2018-01-22 11:20:41,0,0,F,NULL
SMZ426, 2
,,2018-01-22 10:05:48,0,0,F,NULL
SMZ426, 2
,,2018-01-22 11:20:41,0,0,F,NULL
SXM046, 2
,,2018-01-22 10:05:48,0,0,F,NULL
SXM046, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WGH730, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WGH730, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WNU629, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WNU629, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WHR867, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WHR867, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WLV155, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WLV155, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WMM710, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WMM710, 2
,,2018-01-22 11:20:41,0,0,F,NULL
SXM684, 2
,,2018-01-22 10:05:48,0,0,F,NULL
SXM684, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WDD390, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WDD390, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VDG462, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VDG462, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WNU805, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WNU805, 2
,,2018-01-22 11:20:41,0,0,F,NULL
RHO565, 2
,,2018-01-22 10:05:48,0,0,F,NULL
RHO565, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WGK-746, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WGK-746, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VEH246, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VEH246, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VEY278, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VEY278, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WLU843, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WLU843, 2
,,2018-01-22 11:20:41,0,0,F,NULL
AIC008, 2
,,2018-01-22 10:05:48,0,0,F,NULL
AIC008, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WLT479, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WLT479, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WLV155, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WLV155, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WPM800, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WPM800, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WHS735, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WHS735, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VDL572
, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VDL572
, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VDL572, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VDL572, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VDL572, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VDL572, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WLT710, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WLT710, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WPM938, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WPM938, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VER388, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VER388, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VDP185, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VDP185, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WHS344, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WHS344, 2
,,2018-01-22 11:20:41,0,0,F,NULL
TEP084, 2
,,2018-01-22 10:05:48,0,0,F,NULL
TEP084, 2
,,2018-01-22 11:20:41,0,0,F,NULL
SHI916, 2
,,2018-01-22 10:05:48,0,0,F,NULL
SHI916, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VEE802, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VEE802, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WPO699, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WPO699, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WPP233, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WPP233, 2
,,2018-01-22 11:20:41,0,0,F,NULL
SWS588, 2
,,2018-01-22 10:05:48,0,0,F,NULL
SWS588, 2
,,2018-01-22 11:20:41,0,0,F,NULL
TGW335, 2
,,2018-01-22 10:05:48,0,0,F,NULL
TGW335, 2
,,2018-01-22 11:20:41,0,0,F,NULL
TAY319, 2
,,2018-01-22 10:05:48,0,0,F,NULL
TAY319, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WNU-630, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WNU-630, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VEE481, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VEE481, 2
,,2018-01-22 11:20:41,0,0,F,NULL
TGX613, 2
,,2018-01-22 10:05:48,0,0,F,NULL
TGX613, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WHT313, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WHT313, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WPP534, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WPP534, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VEK861, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VEK861, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WPO595, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WPO595, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WHS337, 2
,,2018-01-22 10:05:48,0,0,F,NULL
TEP509, 2
,,2018-01-22 10:05:48,0,0,F,NULL
TEP509, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VEI081, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VEI081, 2
,,2018-01-22 11:20:41,0,0,F,NULL
SIB552, 2
,,2018-01-22 10:05:48,0,0,F,NULL
SIB552, 2
,,2018-01-22 11:20:41,0,0,F,NULL
TAU280, 2
,,2018-01-22 10:05:48,0,0,F,NULL
TAU280, 2
,,2018-01-22 11:20:41,0,0,F,NULL
SXM684, 2
,,2018-01-22 10:05:48,0,0,F,NULL
SXM684, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VFD058, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VFD058, 2
,,2018-01-22 11:20:41,0,0,F,NULL
TSP188, 2
,,2018-01-22 10:05:48,0,0,F,NULL
TSP188, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VEM195, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VEM195, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VEY340, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VEY340, 2
,,2018-01-22 11:20:41,0,0,F,NULL
SIN835, 2
,,2018-01-22 10:05:48,0,0,F,NULL
SIN835, 2
,,2018-01-22 11:20:41,0,0,F,NULL
SWS050, 2
,,2018-01-22 10:05:48,0,0,F,NULL
SWS050, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VES423, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VES423, 2
,,2018-01-22 11:20:41,0,0,F,NULL
TUP215, 2
,,2018-01-22 10:05:48,0,0,F,NULL
TUP215, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VEG527, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VEG527, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VEE789, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VEE789, 2
,,2018-01-22 11:20:41,0,0,F,NULL
SHI916, 2
,,2018-01-22 10:05:48,0,0,F,NULL
SHI916, 2
,,2018-01-22 11:20:41,0,0,F,NULL
